,Date,Open,High,Low,Close,Volume,sqrt_Volume,Close_t-1,Close_t-2,Volume_t-1,SMA_5,STD_5,EMV_5,rsi,rsi_result,macd,macd_signal,macd_diff,macd_result,bb_upper,bb_lower,bb_width,bb_result,adx,adx_pos,adx_neg,adx_result,Daily_Return,Close_Diff_t-1,future_return_5,Year,Quarter,Day,Month,Weekday,target,target_encoded
53,2002-02-19,1.2398669013666084,1.2487231273029191,1.231010675430298,1.231010675430298,46715000,6834.837232882726,1.2398667335510254,1.231010675430298,9634.88453485562,1.2310106039047242,0.0062623051930605755,1.23134712088914,52.88860192903507,neutral,0.0011610005611042418,-0.0005451743316930363,0.001706174892797278,hold,1.240351477765442,1.2074996555811157,0.03285182218432636,Buy_signal,24.52156021312217,22.535319137439448,7.001676692228089,beginning_uptrend,-0.007142750007787746,0.008856058120727317,hold,2002,1,19,2,1,buy,0
54,2002-02-20,1.2398667335510254,1.2398667335510254,1.231010508813402,1.2398667335510254,30049000,5481.696817592158,1.231010675430298,1.2398667335510254,6834.837232882726,1.2345530986785889,0.004850662803299507,1.234186991783116,58.252745111409794,neutral,0.0020109368899050573,-3.3952087373417545e-05,0.0020448889772784746,hold,1.2426120300237693,1.207010350709721,0.03560167931404834,Buy_signal,26.52644769838127,21.481956113980512,6.674486935712818,strong_uptrend,0.007194135922202083,-0.008856058120727317,hold,2002,1,20,2,2,buy,0
55,2002-02-21,1.239866670759809,1.239866670759809,1.2132980823516846,1.2132980823516846,65083000,8067.403547610594,1.2398667335510254,1.231010675430298,5481.696817592158,1.2310105800628661,0.010846606432411192,1.2272240219617188,42.58662833827651,neutral,0.0005344881983924132,7.973596977974862e-05,0.0004547522286126646,hold,1.2428395495419884,1.2058972134585004,0.03694233608348796,Buy_signal,25.51741986925227,18.66349023175741,14.545549957025807,strong_uptrend,-0.021428634610791808,0.008856058120727317,hold,2002,1,21,2,3,buy,0
56,2002-02-22,1.2221543066407974,1.231010446470696,1.2132980823516846,1.2132980823516846,63679000,7979.912280219626,1.2132980823516846,1.2398667335510254,8067.403547610594,1.2274680614471436,0.013431128664824845,1.222582042086854,42.58662833827651,neutral,-0.0006283646305520474,-6.188415028661058e-05,-0.0005664804802654369,sell,1.2428395495419884,1.2058972134585004,0.03694233608348796,Buy_signal,24.580465456489627,17.0568132926418,13.293372610103763,beginning_uptrend,0.0,-0.02656865119934082,buy,2002,1,22,2,4,buy,0
57,2002-02-25,1.2221543066407974,1.231010446470696,1.2132980823516846,1.2132980823516846,18013000,4244.17247528891,1.2132980823516846,1.2132980823516846,7979.912280219626,1.2221543312072753,0.012524610384759048,1.2194873888396405,42.58662833827651,neutral,-0.0015322708112859296,-0.0003559614824864744,-0.001176309328799455,hold,1.2428395495419884,1.2058972134585004,0.03694233608348796,Buy_signal,23.710436358924316,15.609662176163214,12.165523070777654,beginning_uptrend,0.0,0.0,buy,2002,1,25,2,0,buy,0
58,2002-02-26,1.2132980823516846,1.2132980823516846,1.2132980823516846,1.2132980823516846,0,0.0,1.2132980823516846,1.2132980823516846,4244.17247528891,1.2186118125915528,0.01188186203044211,1.2174242866760299,42.58662833827651,neutral,-0.002222997638797519,-0.0007293687137486834,-0.0014936289250488358,hold,1.2428395495419884,1.2058972134585004,0.03694233608348796,Buy_signal,22.902552196899386,15.609662176163214,12.165523070777656,beginning_uptrend,0.0,0.0,buy,2002,1,26,2,1,buy,0
59,2002-02-27,1.231010399171319,1.231010399171319,1.213298035732873,1.2221542596817017,38720000,6222.539674441618,1.2132980823516846,1.2132980823516846,0.0,1.215069317817688,0.003960602906144419,1.2190009443450756,48.76440593886524,neutral,-0.002032356390279322,-0.0009899662490548112,-0.0010423901412245106,hold,1.2426120300237693,1.207010350709721,0.03560167931404834,Buy_signal,23.78918915486212,23.169579734226208,11.075698800862623,beginning_uptrend,0.007299259315445061,0.0,buy,2002,1,27,2,2,buy,0
60,2002-02-28,1.2221545339532172,1.231010675430298,1.2221545339532172,1.231010675430298,38387000,6195.724332150358,1.2221542596817017,1.2132980823516846,6222.539674441618,1.2186118364334106,0.00792129910847976,1.2230041880409768,54.08511040354104,neutral,-0.0011533381285575572,-0.0010226406249553605,-0.00013069750360219677,hold,1.242869732549911,1.208523907491441,0.03434582505847006,Buy_signal,24.612515202663854,22.103495504634417,10.566012486828972,beginning_uptrend,0.007246561289982356,0.00885617733001709,buy,2002,1,28,2,3,buy,0
62,2002-03-04,1.2930042546536142,1.2930042546536142,1.2664356578808773,1.2752918004989624,147653000,12151.255079208897,1.231010675430298,1.2221542596817017,6195.724332150358,1.2310105800628661,0.02582017643409083,1.2404333921960384,70.55168206812574,overbought,0.003080892288565895,-0.00020193404225110937,0.0032828263308170044,buy,1.254562993535715,1.2003731532004305,0.05418984033528451,Sell_signal,27.756480872659257,42.16611380314165,7.844685299764724,strong_uptrend,0.03597135748086511,0.008856415748596413,hold,2002,1,4,3,0,hold,1
63,2002-03-05,1.2841476919775745,1.2930039167404177,1.275291467214731,1.2930039167404177,126056000,11227.46632148144,1.2752918004989624,1.231010675430298,12151.255079208897,1.246951746940613,0.03509117857267358,1.2579569003791067,74.49224581700861,overbought,0.007776131748154169,0.0013936791158299464,0.006382452632324223,hold,1.2699654819000992,1.1911699889670582,0.078795492933041,Sell_signal,30.675877566226415,39.069915881133596,7.268661186247082,strong_uptrend,0.013888677269410232,0.04428112506866433,hold,2002,1,5,3,1,sell,2
64,2002-03-06,1.293003844468942,1.293003844468942,1.2841476202011108,1.2841476202011108,31984000,5655.439859109104,1.2930039167404177,1.2752918004989624,11227.46632148144,1.2611216545104982,0.032297816099267775,1.266687140320309,69.48546895182457,neutral,0.010659636082323676,0.003246870509128692,0.007412765573194984,hold,1.2792058943727345,1.1881289125463639,0.09107698182637058,Sell_signal,33.38674592453877,37.58389427636109,6.992198150252927,strong_uptrend,-0.006849396529001295,0.0177121162414553,hold,2002,1,6,3,2,hold,1
65,2002-03-07,1.2841476919775745,1.2930039167404177,1.2841476919775745,1.2930039167404177,41692000,6456.934257060389,1.2841476202011108,1.2930039167404177,5655.439859109104,1.2752915859222413,0.025819961769989727,1.2754593991273697,71.54509772744625,overbought,0.013503799759440493,0.005298256359191053,0.00820554340024944,hold,1.2890936864351692,1.184440444614941,0.10465324182022817,Sell_signal,35.90398250901168,36.10504011887165,6.717062589477956,strong_uptrend,0.006896634312120398,-0.008856296539306863,hold,2002,1,7,3,3,sell,2
66,2002-03-08,1.2841476202011108,1.293003844468942,1.2841476202011108,1.2841476202011108,30038000,5480.693386789668,1.2930039167404177,1.2841476202011108,6456.934257060389,1.2859189748764037,0.007409538319838416,1.2783554728186957,66.69698055550583,neutral,0.014871758474735763,0.007212956782299995,0.007658801692435768,hold,1.2955975155457629,1.1841359515562884,0.11146156398947449,Sell_signal,38.24140682022056,34.63725931678085,6.4440263067377,strong_uptrend,-0.006849396529001295,0.008856296539306863,sell,2002,1,8,3,4,sell,2
67,2002-03-11,1.2841480275762882,1.2930042546536142,1.2664356578808773,1.2752918004989624,86092000,9278.577477178276,1.2841476202011108,1.2930039167404177,5480.693386789668,1.2859189748764037,0.007409538319838416,1.2773342487120993,62.160987012571056,neutral,0.015067595116180499,0.008783884449076096,0.006283710667104403,hold,1.2996718809667893,1.185375340216988,0.11429654074980133,Sell_signal,38.2957440646086,30.61615638796938,13.43519271762656,strong_uptrend,-0.006896262986307966,-0.008856296539306863,hold,2002,1,11,3,0,hold,1
68,2002-03-12,1.2752912853726264,1.2752912853726264,1.266435146331787,1.266435146331787,24546000,4954.39199095106,1.2752918004989624,1.2841476202011108,9278.577477178276,1.2806052207946776,0.010097627119612136,1.2737012145852848,57.91860337317131,neutral,0.014342804173877788,0.009895668394036435,0.004447135779841353,hold,1.301988742727204,1.1874865671215817,0.11450217560562237,Sell_signal,38.346145822615576,29.391243017707687,12.897898877098779,strong_uptrend,-0.006944806015148908,-0.008855819702148438,hold,2002,1,12,3,1,hold,1
69,2002-03-13,1.2664351928269582,1.2752913321929369,1.2487228296357915,1.25757896900177,35656000,5971.264522695339,1.266435146331787,1.2752918004989624,4954.39199095106,1.2752914905548096,0.014002940106921965,1.26832713272407,53.95334310749078,neutral,0.01290502157823914,0.010497539030876976,0.0024074825473621633,hold,1.3030430913276196,1.1899746894531729,0.11306840187444678,Sell_signal,36.712334157782955,26.02718154604902,19.05215399811235,strong_uptrend,-0.006992997119251498,-0.008856654167175293,hold,2002,1,13,3,2,hold,1
70,2002-03-14,1.25757896900177,1.2664351928269582,1.2487228296357915,1.25757896900177,18267000,4273.991109022105,1.25757896900177,1.266435146331787,5971.264522695339,1.26820650100708,0.011547156798118045,1.264744411483284,53.95334310749078,neutral,0.011631487959681497,0.010724328816637882,0.0009071591430436145,hold,1.3038629154230206,1.192697336289779,0.11116557913324154,Sell_signal,35.195223326152664,24.050804959076405,17.60542681304832,strong_uptrend,0.0,-0.00885617733001709,hold,2002,1,14,3,3,hold,1
71,2002-03-15,1.2575790985670534,1.2575790985670534,1.2398667335510254,1.2398667335510254,21309000,4616.167241337775,1.25757896900177,1.25757896900177,4273.991109022105,1.259350323677063,0.013135934248110636,1.2564518521725014,46.55967433710659,neutral,0.00908821078143962,0.010397105209598231,-0.0013088944281586107,sell,1.3038878854719795,1.1935579720528928,0.11032991341908671,Buy_signal,33.04925100482001,22.232697896589634,20.054239453448833,strong_uptrend,-0.014084392222942554,0.0,hold,2002,1,15,3,4,hold,1
72,2002-03-18,1.248722791671753,1.2575789307684844,1.239866568115814,1.248722791671753,9993000,3161.1706692299927,1.2398667335510254,1.25757896900177,4616.167241337775,1.2540365219116212,0.010097553930673369,1.2538754986722458,50.23201886918827,neutral,0.00769851152285872,0.009857386472250328,-0.0021588749493916086,hold,1.3041730878534614,1.195043981295556,0.10912910655790542,Buy_signal,31.056548915345694,20.55900221281347,18.544610216254465,strong_uptrend,0.007142750007787857,-0.01771223545074463,hold,2002,1,18,3,0,buy,0
73,2002-03-19,1.25757896900177,1.25757896900177,1.2398666058106034,1.25757896900177,15848000,3980.95465937506,1.248722791671753,1.2398667335510254,3161.1706692299927,1.2522652864456176,0.007921159164312063,1.2551099887820891,53.661341232956275,neutral,0.007228459166845225,0.009331601011169307,-0.002103141844324082,hold,1.3049723830039042,1.1960159096901875,0.10895647331371672,Sell_signal,29.206185721340034,19.017259090149395,17.153914055116353,strong_uptrend,0.0070921884257120205,0.008856058120727539,hold,2002,1,19,3,1,hold,1
74,2002-03-20,1.284147508872672,1.284147508872672,1.266435146331787,1.266435146331787,79544000,8918.744306235043,1.25757896900177,1.248722791671753,3980.95465937506,1.2540365219116212,0.010097553930673369,1.2588850412986592,56.862436388027945,neutral,0.007484284610348002,0.008962137731005047,-0.0014778531206570446,hold,1.3063969808617206,1.1981337589225203,0.10826322193920035,Sell_signal,29.187715685826028,27.767554715312205,15.300410241532228,strong_uptrend,0.007042243507814794,0.00885617733001709,hold,2002,1,20,3,2,hold,1
75,2002-03-21,1.2752918004989624,1.2841480275762882,1.2664356578808773,1.2752918004989624,23305000,4827.525245920522,1.266435146331787,1.25757896900177,8918.744306235043,1.2575790882110596,0.014002958955528054,1.2643539610320975,59.84956195316657,neutral,0.008305940380156418,0.008830898260835322,-0.0005249578806789043,hold,1.3087447580748055,1.199328488404229,0.1094162696705765,Sell_signal,29.170591709314866,25.76870689977384,14.198893828585394,strong_uptrend,0.006993373638459532,0.00885617733001709,hold,2002,1,21,3,3,hold,1
76,2002-03-22,1.2752912853726264,1.2752912853726264,1.266435146331787,1.266435146331787,16588000,4072.836849175277,1.2752918004989624,1.266435146331787,4827.525245920522,1.262892770767212,0.0100977421280437,1.2650476894653278,55.69612582300391,neutral,0.00814851946418993,0.008694422501506245,-0.0005459030373163153,hold,1.3083031991050103,1.2050837537720342,0.103219445332976,Sell_signal,29.154639274341772,24.80703289021078,13.669214450194072,strong_uptrend,-0.006944806015148908,0.008856654167175293,hold,2002,1,22,3,4,hold,1
77,2002-03-25,1.266435146331787,1.2752912853726264,1.266435146331787,1.266435146331787,8538000,2921.9856262480143,1.266435146331787,1.2752918004989624,4072.836849175277,1.2664352416992188,0.006262431634198711,1.2655101750874809,55.69612582300391,neutral,0.00793232336804306,0.008542002674813608,-0.0006096793067705483,hold,1.3070753333452176,1.2116253259298373,0.09545000741538034,Buy_signal,29.13982629900961,23.84860879054559,13.141101934258018,strong_uptrend,0.0,-0.008856654167175293,hold,2002,1,25,3,0,buy,0
78,2002-03-26,1.2664356578808773,1.2752918004989624,1.2664356578808773,1.2752918004989624,20869000,4568.260062649673,1.266435146331787,1.266435146331787,2921.9856262480143,1.2699778079986572,0.004850989271380454,1.2687707168913087,58.996314858755355,neutral,0.008379055837468785,0.008509413307344643,-0.00013035746987585806,hold,1.3056461724414457,1.2192538586483372,0.08639231379310841,Buy_signal,29.126104598532287,22.89615257467499,12.616149825295508,strong_uptrend,0.006993373638459532,0.0,hold,2002,1,26,3,1,buy,0
79,2002-03-27,1.2752913321929369,1.2752913321929369,1.25757896900177,1.25757896900177,30796000,5549.414383518319,1.2752918004989624,1.266435146331787,4568.260062649673,1.268206572532654,0.007409837532781617,1.2650401342614621,50.83981130304814,neutral,0.007220582685960819,0.00825164718306788,-0.0010310644971070603,hold,1.30164869064432,1.2276794291104713,0.07396926153384875,Buy_signal,28.118140037123073,21.082273496406575,15.577895492544938,strong_uptrend,-0.013889238125942782,0.008856654167175293,hold,2002,1,27,3,2,buy,0
80,2002-03-28,1.266435146331787,1.2752912853726264,1.257578922831741,1.266435146331787,11038000,3322.3485669026363,1.25757896900177,1.2752918004989624,5549.414383518319,1.2664352416992188,0.006262431634198682,1.2655051382849039,54.2458723001152,neutral,0.006937136867818383,0.00798874512001798,-0.001051608252199597,hold,1.2983020707108173,1.2354541377089827,0.06284793300183456,Buy_signal,27.18216796090417,19.42504975623755,14.353377356236518,strong_uptrend,0.007042243507814794,-0.017712831497192383,hold,2002,1,28,3,3,buy,0
81,2002-03-29,1.266435146331787,1.2752912853726264,1.257578922831741,1.266435146331787,22501000,4743.52189833672,1.266435146331787,1.25757896900177,3322.3485669026363,1.2664352416992188,0.006262431634198682,1.2658151409671983,54.2458723001152,neutral,0.006636008242574931,0.007718197744529371,-0.0010821895019544397,hold,1.2954385325238487,1.2418601229861002,0.053578409537748506,Buy_signal,26.313051032986618,17.908979827339937,13.233137044835386,strong_uptrend,0.0,0.00885617733001709,hold,2002,1,29,3,4,buy,0
82,2002-04-01,1.2752918004989624,1.2841480275762882,1.2664356578808773,1.2752918004989624,32490000,5700.0,1.266435146331787,1.266435146331787,4743.52189833672,1.268206572532654,0.007409837532781617,1.2689740274777865,57.64912369006359,neutral,0.007030970954166493,0.007580752386456795,-0.0005497814322903017,hold,1.2954385325238487,1.2418601229861002,0.053578409537748506,Buy_signal,26.227833860657434,20.397323977753118,12.207091377740857,strong_uptrend,0.006993373638459532,0.0,hold,2002,2,1,4,0,buy,0
83,2002-04-02,1.2752913959332797,1.2841476202011108,1.2664352561246623,1.2841476202011108,50341000,7095.13918115776,1.2752918004989624,1.266435146331787,5700.0,1.2699777364730835,0.010097700307036963,1.2740318917188946,60.7896888056126,neutral,0.007966736804682517,0.00765794927010194,0.0003087875345805773,buy,1.2936286954677514,1.2427843303882669,0.05084436507948453,Buy_signal,26.1486517155363,18.82543822310417,11.26654703608034,strong_uptrend,0.0069441516825274885,0.008856654167175293,hold,2002,2,2,4,1,buy,0
84,2002-04-03,1.2841475560181248,1.2841475560181248,1.25757896900177,1.25757896900177,102763000,10137.20868878608,1.2841476202011108,1.2752918004989624,7095.13918115776,1.2699777364730835,0.010097700307036963,1.2685475841465197,49.04011080412161,neutral,0.006489661101239941,0.007424291636329541,-0.0009346305350895999,sell,1.2915963649076447,1.2421597958284392,0.04943656907920557,Buy_signal,24.992072192591856,16.741350764630784,13.709500106273834,beginning_uptrend,-0.02068971727345481,0.008855819702148438,hold,2002,2,3,4,2,hold,1
85,2002-04-04,1.2575794983672215,1.2766337152947589,1.2480524353322893,1.2671066522598269,69895000,8360.322960268939,1.25757896900177,1.2841476202011108,10137.20868878608,1.2701120376586914,0.010043122044103864,1.2680672735176222,52.57974756694436,neutral,0.006018494914271422,0.007143132291917918,-0.001124637377646496,hold,1.2872115663943757,1.2439548678936492,0.043256698500726554,Buy_signal,23.462601379044816,14.838294292505122,15.939997332700173,beginning_downtrend,0.007576210713526432,-0.02656865119934082,sell,2002,2,4,4,3,hold,1
86,2002-04-05,1.2671061188840156,1.2766331779086262,1.25757896900177,1.25757896900177,42055000,6484.982652251277,1.2671066522598269,1.25757896900177,8360.322960268939,1.268340802192688,0.01152528856818957,1.2645711720123383,48.92039024897119,neutral,0.004820717671253805,0.006678649367785096,-0.0018579316965312911,hold,1.2843697726407508,1.2441397965273402,0.040229976113410615,Buy_signal,22.042378480751136,13.718682374011099,14.73725727089479,beginning_downtrend,-0.007519243341564508,0.009527683258056863,hold,2002,2,5,4,4,hold,1
87,2002-04-08,1.25757896900177,1.25757896900177,1.25757896900177,1.25757896900177,0,0.0,1.25757896900177,1.2671066522598269,6484.982652251277,1.2647982358932495,0.011576710484480307,1.2622404376754823,48.92039024897119,neutral,0.0038273512538327115,0.006108389744994619,-0.002281038491161907,hold,1.283016673622507,1.2437216123958645,0.0392950612266425,Buy_signal,20.723600075192717,13.718682374011099,14.73725727089479,beginning_downtrend,0.0,-0.009527683258056863,hold,2002,2,8,4,0,hold,1
88,2002-04-09,1.2671066522598269,1.2766337152947589,1.2575794983672215,1.2671066522598269,41876000,6471.166819052032,1.25757896900177,1.25757896900177,0.0,1.2613900423049926,0.005218527041199386,1.263862509203597,52.73536767161191,neutral,0.0037654992920648223,0.005639811654408659,-0.0018743123623438367,hold,1.2830733733481676,1.243732063263008,0.03934131008515962,Buy_signal,20.7278095185668,20.661696624061886,13.55135758769771,beginning_uptrend,0.007576210713526432,0.0,hold,2002,2,9,4,1,buy,0
89,2002-04-10,1.2671059692374051,1.2671059692374051,1.2480517625808716,1.2480517625808716,14904000,3860.569906114899,1.2671066522598269,1.25757896900177,6471.166819052032,1.259484601020813,0.007971260749687056,1.2585922603293553,45.42784244024369,neutral,0.002154079925497321,0.0049426653086263915,-0.0027885853831290707,hold,1.2835751872570222,1.2422775287120635,0.041297658544958704,Buy_signal,19.761884925241787,19.013945962706405,16.45822393387983,weak_uptrend,-0.015038110363458146,0.009527683258056863,hold,2002,2,10,4,2,buy,0
90,2002-04-11,1.257579190397049,1.257579190397049,1.2194707658743948,1.228997826576233,53622000,7322.704418450877,1.2480517625808716,1.2671066522598269,3860.569906114899,1.2518628358840942,0.014448661042688998,1.2487274490783145,39.529232547104556,neutral,-0.0006529481475452403,0.003823542617392065,-0.004476490764937306,hold,1.2868491344896298,1.236145467236902,0.05070366725272768,Buy_signal,19.87570758458877,16.226811373129685,25.039370457535487,weak_downtrend,-0.015266943708517888,-0.0190548896789553,hold,2002,2,11,4,3,hold,1
91,2002-04-12,1.228997465066714,1.2480517625808716,1.228997465066714,1.2480517625808716,39717000,6302.1424928352735,1.228997826576233,1.2480517625808716,7322.704418450877,1.2499573945999145,0.01413109862300475,1.2485022202458336,46.94773399740261,neutral,-0.001324773558846415,0.0027938793821443695,-0.004118652940990784,hold,1.286085587297723,1.2377275173317936,0.048358069965929396,Buy_signal,19.981400053982394,15.039725272864294,23.207594149421332,weak_downtrend,0.015503636859732772,-0.019053936004638672,hold,2002,2,12,4,4,hold,1
92,2002-04-15,1.2480517625808716,1.2480517625808716,1.2480517625808716,1.2480517625808716,0,0.0,1.2480517625808716,1.228997826576233,6302.1424928352735,1.2480519533157348,0.01347350453449339,1.2483520676908464,46.947733997402615,neutral,-0.0018360353647508543,0.0018678964327653246,-0.0037039317975161787,hold,1.2861268657209461,1.2376191359994821,0.048507729721464,Buy_signal,20.07954306127647,15.03972527286429,23.207594149421332,beginning_downtrend,0.0,0.019053936004638672,hold,2002,2,15,4,0,hold,1
93,2002-04-16,1.2480517625808716,1.2480517625808716,1.2480517625808716,1.2480517625808716,0,0.0,1.2480517625808716,1.2480517625808716,0.0,1.244240975379944,0.00852117922905976,1.2482519659875215,46.94773399740262,neutral,-0.0022156731287528153,0.0010511825204616966,-0.003266855649214512,hold,1.2863337588100399,1.2364595222682986,0.04987423654174128,Buy_signal,20.170675853763832,15.03972527286429,23.207594149421332,beginning_downtrend,0.0,0.0,hold,2002,2,16,4,1,hold,1
94,2002-04-17,1.2575790040159256,1.2575790040159256,1.2289976444310469,1.2385247945785522,50196000,7084.9135492255655,1.2480517625808716,1.2480517625808716,0.0,1.24233558177948,0.008521179229059856,1.2450095755178652,43.60693517278515,neutral,-0.0032478463385829937,0.00019137674865275854,-0.0034392230872357524,hold,1.2867147327732873,1.2332875131297278,0.053427219643559454,Buy_signal,21.338492797556267,13.226917815458169,28.445865343053,beginning_downtrend,-0.007633471854258889,0.0,sell,2002,2,17,4,2,hold,1
95,2002-04-18,1.238524978135722,1.248052129695211,1.228997826576233,1.228997826576233,42258000,6500.61535548751,1.2385247945785522,1.2480517625808716,7084.9135492255655,1.24233558177948,0.008521179229059856,1.2396723258706543,40.503033708799975,neutral,-0.004779502610417596,-0.0008027991231613124,-0.003976703487256284,hold,1.2866288765141083,1.228743971996634,0.0578849045174743,Buy_signal,22.42289424536353,12.173452121997217,26.18027757137316,beginning_downtrend,-0.007692189969891738,-0.009526968002319336,sell,2002,2,18,4,3,hold,1
96,2002-04-19,1.2289974394375354,1.2385245879959377,1.2194703817367554,1.2194703817367554,24428000,4942.469018618124,1.228997826576233,1.2385247945785522,6500.61535548751,1.2366193056106567,0.012421811116574333,1.232938344492688,37.61921157543173,neutral,-0.0066850750315521346,-0.001979254304839477,-0.004705820726712657,hold,1.288389567315627,1.222286804735612,0.06610276258001502,Buy_signal,23.885870690159653,11.211796807175292,28.06208455861949,beginning_downtrend,-0.007752206418476182,-0.009526968002319336,hold,2002,2,19,4,4,hold,1
97,2002-04-22,1.2194703817367554,1.2289974394375354,1.2194703817367554,1.2194703817367554,26303000,5128.645045233682,1.2194703817367554,1.228997826576233,4942.469018618124,1.2309030294418335,0.012421865974252707,1.2284490235740437,37.61921157543173,neutral,-0.008101861685927636,-0.003203775781057109,-0.004898085904870527,hold,1.289087153855843,1.2168927417358928,0.07219441211995026,Buy_signal,25.244348817470335,10.754348113954077,26.917133028442958,strong_downtrend,0.0,-0.009527444839477539,sell,2002,2,22,4,0,hold,1
98,2002-04-23,1.2194703817367554,1.2194703817367554,1.209943233178353,1.2194703817367554,23278000,4824.727971606275,1.2194703817367554,1.2194703817367554,5128.645045233682,1.2251867532730103,0.00852141913375367,1.2254561429616142,37.61921157543173,neutral,-0.00911955081188065,-0.004386930787221818,-0.004732620024658832,hold,1.287576486631126,1.2128212670843894,0.07475521954673647,Buy_signal,26.93178721761776,10.301695825337386,29.99320297176391,strong_downtrend,0.0,0.0,sell,2002,2,23,4,1,hold,1
99,2002-04-24,1.219471140687044,1.228998204317089,1.200416922569275,1.200416922569275,18049000,4248.411467831241,1.2194703817367554,1.2194703817367554,4824.727971606275,1.2175651788711548,0.010436205268447837,1.2171097361641678,31.939120371568237,neutral,-0.011332893156835278,-0.00577612326114451,-0.005556769895690768,hold,1.2903427065786814,1.2043388424935844,0.08600386408509708,Buy_signal,27.423414846808733,13.059003295066795,26.40286645328033,strong_downtrend,-0.015624372229807504,0.0,sell,2002,2,24,4,2,hold,1
100,2002-04-25,1.2004161217178495,1.2099431789919677,1.162307620048523,1.162307620048523,39109000,6253.71889358644,1.200416922569275,1.2194703817367554,4248.411467831241,1.2042271375656128,0.024843677091803587,1.1988423641256196,24.10085558673049,oversold,-0.01597790182582748,-0.007816478974081104,-0.008161422851746375,hold,1.2979371688311594,1.18633162761278,0.1116055412183794,Buy_signal,29.31434298617854,10.749428930504427,35.8822049628434,strong_downtrend,-0.03174672216315133,-0.01905345916748047,hold,2002,2,25,4,3,buy,0
101,2002-04-26,1.1623082284410156,1.190889596939087,1.1623082284410156,1.190889596939087,54073000,7353.434571681453,1.162307620048523,1.200416922569275,6253.71889358644,1.1985109806060792,0.023722322878147246,1.1961914417301087,36.656644156456835,neutral,-0.017155025540168456,-0.009684188287298574,-0.007470837252869882,hold,1.297212694552073,1.179501546952596,0.11771114759947698,Buy_signal,31.070204829879078,9.646978864962898,32.202163960776424,strong_downtrend,0.024590716259238476,-0.03810930252075195,sell,2002,2,26,4,4,hold,1
